	Vendor	Trip Distance (in Miles)	Trip Cost	Trip Time (in Minutes)
662	Taxi	9.15	$29.77 	15.77
663	Taxi	21.11	$35.67 	36.4
664	Taxi	18.03	$16.52 	31.08
665	Taxi	16.57	$30.20 	28.57
666	Taxi	17.25	$23.13 	29.74
667	Taxi	28.44	$18.47 	49.04
668	Taxi	22.54	$20.79 	38.87
669	Taxi	30.29	$25.88 	52.23
670	Taxi	21.88	$31.85 	37.73
671	Taxi	24.1	$40.80 	41.55
672	Taxi	24.75	$26.86 	42.68
673	Taxi	18.16	$29.90 	31.31
674	Taxi	24.95	$13.11 	43.02
675	Taxi	20.82	$15.25 	35.89
676	Taxi	17.15	$17.50 	29.58
677	Taxi	14.55	$26.19 	25.1
678	Taxi	18.06	$21.46 	31.14
679	Taxi	21.08	$27.06 	36.35
680	Taxi	16.86	$24.24 	29.07
681	Taxi	19.23	$25.06 	33.16
682	Taxi	10.08	$18.00 	17.39
683	Taxi	20.73	$1.32 	35.75
684	Taxi	16.19	$20.89 	27.92
685	Taxi	25.15	$26.85 	43.36
686	Taxi	21.73	$16.40 	37.46
687	Taxi	29.18	$32.59 	50.31
688	Taxi	16.48	$21.99 	28.42
689	Taxi	14.5	$26.56 	25.01
690	Taxi	8.48	$12.10 	14.62
691	Taxi	25.36	$23.56 	43.73
692	Taxi	16.93	$28.13 	29.19
693	Taxi	15.94	$26.79 	27.49
694	Taxi	17.6	$28.49 	30.34
695	Taxi	13.2	$26.99 	22.76
696	Taxi	19.5	$17.02 	33.62
697	Taxi	21.18	$20.62 	36.52
698	Taxi	16.41	$27.60 	28.29
699	Taxi	13.6	$15.96 	23.45
700	Taxi	7.91	$18.55 	13.65
701	Taxi	17.4	$23.93 	30.01
702	Taxi	6.3	$27.17 	10.86
703	Taxi	11.61	$33.45 	20.03
704	Taxi	16.35	$25.52 	28.19
705	Taxi	23.9	$27.35 	41.21
706	Taxi	21.38	$14.57 	36.87
707	Taxi	21.72	$26.51 	37.46
708	Taxi	20.17	$13.49 	34.78
709	Taxi	12.91	$19.43 	22.26
710	Taxi	11.02	$8.67 	19.01
711	Taxi	6.63	$23.79 	11.43
712	Taxi	12.21	$20.52 	21.05
713	Taxi	15.11	$25.34 	26.05
714	Taxi	21.26	$22.90 	36.67
715	Taxi	4.18	$15.75 	7.22
716	Taxi	35.47	$16.58 	61.16
717	Taxi	14.33	$25.08 	24.72
718	Taxi	18.08	$26.13 	31.18
719	Taxi	19.23	$25.79 	33.15
720	Taxi	26.7	$12.35 	46.04
721	Taxi	21.97	$19.15 	37.88
722	Taxi	14.38	$21.67 	24.8
723	Taxi	16.21	$21.19 	27.95
724	Taxi	26.45	$24.35 	45.6
725	Taxi	12.75	$18.80 	21.99
726	Taxi	15.23	$28.98 	26.26
727	Taxi	21.44	$22.67 	36.96
728	Taxi	15.43	$21.07 	26.61
729	Taxi	22.35	$23.48 	38.53
730	Taxi	21.21	$20.27 	36.58
731	Taxi	18.09	$15.03 	31.2
732	Taxi	13.11	$26.19 	22.61
733	Taxi	24.12	$20.84 	41.59
734	Taxi	13.68	$9.60 	23.59
735	Taxi	11.62	$15.46 	20.04
736	Taxi	17.18	$34.91 	29.62
737	Taxi	12.69	$16.66 	21.88
738	Taxi	15.46	$20.51 	26.65
739	Taxi	22.5	$16.67 	38.8
740	Taxi	22.62	$14.69 	39.0
741	Taxi	19.29	$18.70 	33.26
742	Taxi	16.07	$19.87 	27.71
743	Taxi	21.47	$30.34 	37.01
744	Taxi	16.04	$33.74 	27.66
745	Taxi	22.3	$27.92 	38.45
746	Taxi	7.89	$17.85 	13.61
747	Taxi	23.25	$20.62 	40.08
748	Taxi	23.15	$28.03 	39.92
749	Taxi	9.01	$11.53 	15.54
750	Taxi	22.57	$32.95 	38.92
751	Taxi	8.47	$24.46 	14.61
752	Taxi	18.21	$33.24 	31.41
753	Taxi	19.77	$19.55 	34.09
754	Taxi	3.11	$19.22 	5.36
755	Taxi	17.5	$33.42 	30.17
756	Taxi	28.78	$21.15 	49.63
757	Taxi	16.02	$15.52 	27.63
758	Taxi	8.87	$29.46 	15.3
759	Taxi	17.25	$23.85 	29.74
760	Taxi	18.14	$20.45 	31.28
761	Taxi	29.14	$25.91 	50.25
762	Taxi	0.35	$16.81 	0.6
763	Taxi	16.04	$19.96 	27.66
764	Taxi	22.17	$20.46 	38.23
765	Taxi	20.78	$31.74 	35.83
766	Taxi	14.13	$26.92 	24.37
767	Taxi	19.38	$24.45 	33.43
768	Taxi	14.93	$19.96 	25.74
769	Taxi	15.36	$20.64 	26.48
770	Taxi	15.08	$25.34 	26.01
771	Taxi	4.49	$24.21 	7.74
772	Taxi	16.35	$23.85 	28.2
773	Taxi	16.74	$23.76 	28.86
774	Taxi	18.04	$19.49 	31.11
775	Taxi	6.45	$13.65 	11.12
776	Taxi	11.1	$16.58 	19.15
777	Taxi	7.86	$22.01 	13.56
778	Taxi	16.9	$20.92 	29.15
779	Taxi	17.54	$22.06 	30.25
780	Taxi	16.68	$33.25 	28.76
781	Taxi	15.7	$23.10 	27.07
782	Taxi	22.03	$32.83 	37.98
783	Taxi	19.09	$22.94 	32.92
784	Taxi	21.08	$24.49 	36.35
785	Taxi	15.74	$28.92 	27.14
786	Taxi	22.57	$22.86 	38.92
787	Taxi	17.15	$24.81 	29.57
788	Taxi	19.79	$17.65 	34.13
789	Taxi	14.16	$27.38 	24.41
790	Taxi	16.3	$24.48 	28.1
791	Taxi	17.2	$23.04 	29.66
792	Taxi	20.74	$26.45 	35.77
793	Taxi	24.23	$25.44 	41.79
794	Taxi	19.96	$17.83 	34.42
795	Taxi	33.13	$23.97 	57.12
796	Taxi	27.55	$14.96 	47.5
797	Taxi	22.22	$15.64 	38.31
798	Taxi	15.81	$16.05 	27.25
799	Taxi	20.43	$6.01 	35.22
800	Taxi	10.87	$33.04 	18.75
801	Taxi	5.76	$28.20 	9.93
802	Taxi	17.1	$19.90 	29.49
803	Taxi	3.96	$21.30 	6.83
804	Taxi	13.88	$21.02 	23.94
805	Taxi	18.35	$24.73 	31.64
806	Taxi	16.51	$23.31 	28.46
807	Taxi	18.6	$29.30 	32.07
808	Taxi	19.34	$37.42 	33.34
809	Taxi	10.03	$21.07 	17.3
810	Taxi	4.16	$39.88 	7.18
811	Taxi	19.87	$16.63 	34.26
812	Taxi	23.89	$14.67 	41.2
813	Taxi	16.98	$17.59 	29.28
814	Taxi	16.1	$20.67 	27.76
815	Taxi	26.72	$17.00 	46.08
816	Taxi	20.56	$17.09 	35.45
817	Taxi	15.64	$32.51 	26.97
818	Taxi	23.92	$16.77 	41.25
819	Taxi	28.89	$38.00 	49.82
820	Taxi	8.53	$27.93 	14.71
821	Taxi	11.23	$25.19 	19.37
822	Taxi	13.17	$28.34 	22.71
823	Taxi	24.86	$34.62 	42.86
824	Taxi	9.12	$20.23 	15.72
825	Taxi	16.65	$13.92 	28.71
826	Taxi	12.31	$23.24 	21.23
827	Taxi	9.99	$16.72 	17.24
828	Taxi	28.7	$13.09 	49.49
829	Taxi	10.98	$13.55 	18.94
830	Taxi	17.82	$23.58 	30.72
831	Taxi	13.68	$25.71 	23.6
832	Taxi	12.27	$29.41 	21.16
833	Taxi	15.49	$25.33 	26.71
834	Taxi	26.11	$23.98 	45.02
835	Taxi	9.6	$19.92 	16.55
836	Taxi	16.18	$23.86 	27.9
837	Taxi	5.5	$18.43 	9.49
838	Taxi	10.6	$17.93 	18.27
839	Taxi	20.06	$19.46 	34.6
840	Taxi	12.14	$29.37 	20.94
841	Taxi	19.05	$27.44 	32.84
842	Taxi	14.04	$16.75 	24.21
843	Taxi	9.15	$30.59 	15.79
844	Taxi	22.72	$23.96 	39.18
845	Taxi	19.07	$30.79 	32.88
846	Taxi	14.48	$33.08 	24.96
847	Taxi	18.58	$19.73 	32.04
848	Taxi	9.65	$32.54 	16.64
849	Taxi	24.18	$16.92 	41.69
850	Taxi	18.79	$29.84 	32.4
851	Taxi	27.34	$10.59 	47.14
852	Taxi	19.89	$28.92 	34.3
853	Taxi	25.36	$25.84 	43.72
854	Taxi	27.19	$24.01 	46.88
855	Taxi	20.32	$13.30 	35.05
856	Taxi	10.7	$21.48 	18.45
857	Taxi	16.96	$21.89 	29.25
858	Taxi	18.21	$16.25 	31.4
859	Taxi	14.44	$20.77 	24.91
860	Taxi	18.13	$31.53 	31.27
861	Taxi	8.02	$13.76 	13.83
862	Taxi	15.11	$16.77 	26.05
863	Taxi	20.25	$27.01 	34.93
864	Taxi	5.13	$10.76 	8.85
865	Taxi	10.41	$36.87 	17.95
866	Taxi	11.92	$15.87 	20.55
867	Taxi	22.31	$24.18 	38.48
868	Taxi	11.28	$20.85 	19.45
869	Taxi	17.49	$32.67 	30.15
870	Taxi	17.68	$10.54 	30.49
871	Taxi	24.39	$18.16 	42.05
872	Taxi	11.99	$15.35 	20.67
873	Taxi	22.76	$25.19 	39.25
874	Taxi	12.62	$16.82 	21.76
875	Taxi	14.66	$18.54 	25.29
876	Taxi	13.66	$14.87 	23.56
877	Taxi	24.6	$23.36 	42.42
878	Taxi	18.57	$14.20 	32.02
879	Taxi	16.15	$28.40 	27.85
880	Taxi	9.21	$32.51 	15.89
881	Taxi	14.71	$13.02 	25.37
882	Taxi	20.11	$26.00 	34.67
883	Taxi	17.86	$27.76 	30.79
884	Taxi	5.38	$29.62 	9.28
885	Taxi	7.25	$27.51 	12.51
886	Taxi	19.4	$29.60 	33.44
887	Taxi	10.55	$14.43 	18.19
888	Taxi	16.07	$22.51 	27.7
889	Taxi	12.04	$40.53 	20.76
890	Taxi	16.31	$22.93 	28.12
891	Taxi	10.43	$21.45 	17.99
892	Taxi	21.65	$32.68 	37.33
893	Taxi	29.7	$14.63 	51.21
894	Taxi	14.89	$29.30 	25.68
895	Taxi	15.53	$25.53 	26.77
896	Taxi	13.4	$11.03 	23.11
897	Taxi	25.64	$20.01 	44.21
898	Taxi	18.4	$30.56 	31.73
899	Taxi	21.5	$18.74 	37.08
900	Taxi	22.63	$29.93 	39.03
901	Taxi	21.23	$19.24 	36.61
902	Taxi	22.73	$33.95 	39.2
903	Taxi	26.09	$14.92 	44.99
904	Taxi	21.42	$15.26 	36.94
905	Taxi	15.3	$15.26 	26.39
906	Taxi	23.34	$17.09 	40.25
907	Taxi	17.52	$31.92 	30.2
908	Taxi	20.96	$27.85 	36.15
909	Taxi	20.06	$27.17 	34.58
910	Taxi	17.71	$18.78 	30.54
911	Taxi	21.51	$9.81 	37.1
912	Taxi	13.73	$22.08 	23.68
913	Taxi	16.14	$16.07 	27.83
914	Taxi	24.54	$35.47 	42.31
915	Taxi	29.84	$27.64 	51.45
916	Taxi	15.93	$15.12 	27.47
917	Taxi	24.43	$11.00 	42.12
918	Taxi	12.04	$25.08 	20.75
919	Taxi	18.03	$16.60 	31.09
920	Taxi	27.08	$32.81 	46.7
921	Taxi	10.79	$22.85 	18.61
922	Taxi	4.72	$31.01 	8.15
923	Taxi	28.01	$24.76 	48.29
924	Taxi	4.62	$18.03 	7.98
925	Taxi	9.25	$21.70 	15.96
926	Taxi	18.24	$27.38 	31.46
927	Taxi	17.35	$18.17 	29.92
928	Taxi	21.11	$22.29 	36.41
929	Taxi	17.84	$25.18 	30.76
930	Taxi	13.4	$21.75 	23.12
931	Taxi	17.59	$27.76 	30.33
932	Taxi	24.63	$31.13 	42.47
933	Taxi	12.0	$27.01 	20.69
934	Taxi	19.36	$21.89 	33.39
935	Taxi	23.75	$19.41 	40.95
936	Taxi	26.05	$22.54 	44.92
937	Taxi	12.1	$17.15 	20.87
938	Taxi	14.44	$33.08 	24.91
939	Taxi	20.42	$25.43 	35.22
940	Taxi	5.78	$12.90 	9.98
941	Taxi	27.57	$28.15 	47.54
942	Taxi	17.94	$18.13 	30.93
943	Taxi	12.03	$24.80 	20.75
944	Taxi	15.79	$26.32 	27.23
945	Taxi	22.81	$11.24 	39.33
946	Taxi	24.22	$27.59 	41.77
947	Taxi	11.78	$12.05 	20.31
948	Taxi	24.16	$17.00 	41.67
949	Taxi	13.85	$13.21 	23.88
950	Taxi	15.01	$26.12 	25.88
951	Taxi	25.98	$28.98 	44.8
952	Taxi	16.66	$35.89 	28.72
953	Taxi	15.6	$25.41 	26.89
954	Taxi	7.14	$14.65 	12.31
955	Taxi	16.29	$10.05 	28.08
956	Taxi	13.86	$31.19 	23.89
957	Taxi	21.93	$15.20 	37.81
958	Taxi	26.32	$20.79 	45.39
959	Taxi	25.34	$18.28 	43.7
960	Taxi	17.78	$23.60 	30.66
961	Taxi	19.35	$18.33 	33.37
962	Taxi	15.97	$8.22 	27.54
963	Taxi	12.06	$11.22 	20.79
964	Taxi	29.55	$24.77 	50.95
965	Taxi	19.58	$20.80 	33.76
966	Taxi	19.57	$35.41 	33.75
967	Taxi	16.15	$14.32 	27.86
968	Taxi	18.47	$27.52 	31.85
969	Taxi	19.01	$32.84 	32.79
970	Taxi	11.67	$17.45 	20.12
971	Taxi	21.02	$21.70 	36.24
972	Taxi	9.69	$20.45 	16.71
973	Taxi	19.81	$23.53 	34.16
974	Taxi	20.22	$22.01 	34.86
975	Taxi	27.02	$19.16 	46.6
976	Taxi	12.59	$29.59 	21.71
977	Taxi	11.25	$28.91 	19.4
978	Taxi	10.36	$25.51 	17.86
979	Taxi	20.55	$29.12 	35.43
980	Taxi	29.02	$21.45 	50.04
981	Taxi	13.72	$21.69 	23.65
982	Taxi	15.32	$21.80 	26.42
983	Taxi	17.88	$28.70 	30.83
984	Taxi	9.2	$27.35 	15.87
985	Taxi	11.0	$20.00 	18.98
986	Taxi	12.52	$25.72 	21.59
987	Taxi	18.79	$17.12 	32.4
988	Taxi	15.48	$36.58 	26.7
989	Taxi	13.94	$22.68 	24.03
990	Taxi	11.17	$21.25 	19.26
991	Taxi	11.5	$4.12 	19.83
992	Taxi	15.68	$22.49 	27.04
993	Taxi	17.67	$24.79 	30.47
994	Taxi	13.4	$20.55 	23.1
995	Taxi	24.55	$14.39 	42.33
996	Taxi	14.47	$16.08 	24.95
997	Taxi	19.98	$26.36 	34.45
998	Taxi	18.93	$21.85 	32.63
999	Taxi	10.43	$31.23 	17.99
1000	Taxi	21.19	$33.10 	36.54
1001	Taxi	13.13	$27.02 	22.64
1002	Taxi	25.99	$19.20 	44.81
1003	Taxi	21.75	$23.91 	37.5
1004	Taxi	9.4	$20.58 	16.2
1005	Taxi	24.52	$21.31 	42.29
1006	Taxi	12.18	$15.52 	21.0
1007	Taxi	20.98	$7.27 	36.18
1008	Taxi	12.17	$22.26 	20.99
1009	Taxi	18.37	$25.79 	31.68
1010	Taxi	9.88	$11.07 	17.05
1011	Taxi	15.75	$31.02 	27.15
1012	Taxi	18.87	$36.17 	32.54
1013	Taxi	17.04	$29.40 	29.39
1014	Taxi	13.12	$15.62 	22.62
1015	Taxi	16.13	$23.00 	27.82
1016	Taxi	15.72	$19.61 	27.11
1017	Taxi	27.61	$14.55 	47.61
1018	Taxi	17.87	$23.29 	30.82
1019	Taxi	20.49	$9.90 	35.33
1020	Taxi	5.35	$18.88 	9.22
1021	Taxi	23.46	$25.19 	40.45
1022	Taxi	17.26	$29.07 	29.77
1023	Taxi	12.11	$15.10 	20.88
1024	Taxi	5.56	$28.02 	9.58
1025	Taxi	17.81	$19.11 	30.7
1026	Taxi	12.06	$20.98 	20.8
1027	Taxi	22.89	$15.82 	39.47
1028	Taxi	19.16	$35.52 	33.04
1029	Taxi	11.13	$19.83 	19.19
1030	Taxi	13.22	$9.19 	22.8
1031	Taxi	19.75	$17.09 	34.06
1032	Taxi	9.77	$31.30 	16.84
1033	Taxi	8.7	$32.54 	15.01
1034	Taxi	25.67	$25.43 	44.27
1035	Taxi	13.15	$34.42 	22.68
1036	Taxi	16.77	$26.83 	28.91
1037	Taxi	19.37	$23.72 	33.4
1038	Taxi	10.93	$32.96 	18.85
1039	Taxi	16.32	$23.01 	28.14
1040	Taxi	16.37	$19.06 	28.23
1041	Taxi	23.2	$23.15 	40.01
1042	Taxi	18.5	$20.26 	31.89
1043	Taxi	35.81	$22.53 	61.75
1044	Taxi	30.57	$18.08 	52.71
1045	Taxi	24.48	$2.85 	42.2
1046	Taxi	26.67	$21.33 	45.99
1047	Taxi	15.01	$18.16 	25.88
1048	Taxi	13.9	$22.37 	23.97
1049	Taxi	15.03	$31.17 	25.91
1050	Taxi	16.77	$27.29 	28.92
1051	Taxi	22.5	$25.68 	38.79
1052	Taxi	24.69	$42.49 	42.57
1053	Taxi	22.59	$31.66 	38.95
1054	Taxi	7.62	$27.40 	13.14
1055	Taxi	23.73	$22.94 	40.91
1056	Taxi	11.21	$22.05 	19.33
1057	Taxi	11.0	$17.39 	18.96
1058	Taxi	18.24	$13.53 	31.45
1059	Taxi	19.91	$13.98 	34.33
1060	Taxi	16.72	$6.09 	28.82
1061	Taxi	19.42	$21.90 	33.48
1062	Taxi	21.91	$34.67 	37.78
1063	Taxi	14.88	$27.13 	25.66
1064	Taxi	10.35	$30.87 	17.85
1065	Taxi	9.7	$30.50 	16.74
1066	Taxi	14.68	$23.61 	25.32
1067	Taxi	25.42	$28.16 	43.83
1068	Taxi	17.16	$21.68 	29.59
1069	Taxi	23.59	$17.91 	40.68
1070	Taxi	10.14	$35.28 	17.48
1071	Taxi	24.62	$21.03 	42.45
1072	Taxi	16.25	$36.60 	28.02
1073	Taxi	8.9	$19.42 	15.35
1074	Taxi	18.02	$29.63 	31.07
1075	Taxi	15.55	$23.66 	26.82
1076	Taxi	12.27	$13.20 	21.16
1077	Taxi	17.74	$26.17 	30.59
1078	Taxi	14.62	$20.28 	25.21
1079	Taxi	10.97	$14.81 	18.91
1080	Taxi	12.1	$18.23 	20.87
1081	Taxi	11.74	$21.97 	20.24
1082	Taxi	24.84	$28.16 	42.83
1083	Taxi	6.89	$34.77 	11.89
1084	Taxi	25.47	$29.54 	43.92
1085	Taxi	18.15	$24.88 	31.29
1086	Taxi	16.6	$18.97 	28.62
1087	Taxi	19.53	$27.63 	33.67
1088	Taxi	10.49	$29.51 	18.09
1089	Taxi	22.87	$22.71 	39.44
1090	Taxi	18.76	$22.31 	32.35
1091	Taxi	16.38	$7.05 	28.25
1092	Taxi	17.19	$26.35 	29.65
1093	Taxi	5.77	$21.65 	9.95
1094	Taxi	21.88	$16.20 	37.73
1095	Taxi	24.1	$29.71 	41.55
1096	Taxi	11.33	$37.61 	19.53
1097	Taxi	20.53	$25.48 	35.39
1098	Taxi	16.41	$27.63 	28.3
1099	Taxi	10.97	$21.35 	18.92
1100	Taxi	25.14	$25.45 	43.35
1101	Taxi	18.72	$22.08 	32.29
1102	Taxi	13.68	$13.11 	23.59
1103	Taxi	15.83	$20.59 	27.29
1104	Taxi	20.79	$46.73 	35.85
1105	Taxi	9.41	$28.58 	16.23
1106	Taxi	21.22	$33.87 	36.58
1107	Taxi	18.15	$27.48 	31.3
1108	Taxi	10.38	$23.29 	17.9
1109	Taxi	9.69	$12.91 	16.72
1110	Taxi	22.47	$20.81 	38.75
1111	Taxi	13.82	$26.55 	23.83
1112	Taxi	13.91	$36.08 	23.98
1113	Taxi	8.75	$26.11 	15.09
1114	Taxi	25.6	$15.96 	44.14
1115	Taxi	14.4	$23.47 	24.84
1116	Taxi	27.76	$17.91 	47.87
1117	Taxi	31.41	$19.59 	54.16
1118	Taxi	10.37	$23.80 	17.89
1119	Taxi	17.31	$27.70 	29.85
1120	Taxi	13.44	$19.76 	23.18
1121	Taxi	23.26	$28.80 	40.11
1122	Taxi	14.72	$10.20 	25.38
1123	Taxi	25.29	$35.48 	43.61
1124	Taxi	27.14	$26.97 	46.79
1125	Taxi	16.55	$18.16 	28.54
1126	Taxi	18.3	$45.06 	31.55
1127	Taxi	22.35	$30.55 	38.54
1128	Taxi	22.19	$20.74 	38.27
1129	Taxi	28.89	$26.25 	49.82
1130	Taxi	11.18	$7.10 	19.28
1131	Taxi	18.47	$30.64 	31.85
1132	Taxi	24.62	$14.36 	42.45
1133	Taxi	19.25	$17.96 	33.19
1134	Taxi	15.78	$31.55 	27.2
1135	Taxi	21.51	$24.77 	37.09
1136	Taxi	13.38	$24.76 	23.07
1137	Taxi	13.75	$26.44 	23.71
1138	Taxi	19.82	$32.31 	34.17
1139	Taxi	12.57	$18.93 	21.67
1140	Taxi	27.96	$23.35 	48.21
1141	Taxi	17.38	$31.62 	29.96
1142	Taxi	15.31	$10.08 	26.4
1143	Taxi	21.77	$19.94 	37.54
1144	Taxi	9.74	$22.48 	16.8
1145	Taxi	16.81	$22.08 	28.99
1146	Taxi	17.19	$20.84 	29.64
1147	Taxi	15.2	$17.28 	26.21
1148	Taxi	21.54	$12.56 	37.15
1149	Taxi	20.54	$33.13 	35.42
1150	Taxi	22.79	$28.93 	39.3
1151	Taxi	14.2	$40.32 	24.49
1152	Taxi	14.1	$22.36 	24.32
1153	Taxi	22.52	$15.45 	38.83
1154	Taxi	20.16	$30.35 	34.75
1155	Taxi	20.7	$19.51 	35.69
1156	Taxi	37.36	$19.54 	64.41
1157	Taxi	26.27	$21.45 	45.29
1158	Taxi	14.64	$13.37 	25.24
1159	Taxi	23.99	$13.54 	41.37
1160	Taxi	17.92	$24.01 	30.9
1161	Taxi	13.7	$17.29 	23.63
1162	Taxi	0.62	$26.63 	1.07
1163	Taxi	14.56	$39.06 	25.11
1164	Taxi	13.37	$22.82 	23.06
1165	Taxi	14.68	$22.59 	25.32
1166	Taxi	19.59	$23.00 	33.78
1167	Taxi	15.69	$29.80 	27.06
1168	Taxi	19.13	$26.40 	32.98
1169	Taxi	17.31	$19.84 	29.85
1170	Taxi	15.94	$20.67 	27.49
1171	Taxi	20.12	$32.24 	34.69
1172	Taxi	11.45	$29.50 	19.74
1173	Taxi	14.53	$25.70 	25.05
1174	Taxi	22.85	$22.36 	39.4
1175	Taxi	21.12	$27.91 	36.42
1176	Taxi	2.96	$13.31 	5.11
1177	Taxi	14.11	$24.37 	24.33
1178	Taxi	18.51	$34.69 	31.93
1179	Taxi	11.52	$18.90 	19.86
1180	Taxi	13.52	$23.35 	23.31
1181	Taxi	24.11	$9.33 	41.56
1182	Taxi	24.19	$11.64 	41.71
1183	Taxi	19.32	$13.95 	33.31
1184	Taxi	12.13	$22.32 	20.92
1185	Taxi	21.06	$26.74 	36.31
1186	Taxi	16.25	$20.77 	28.02
1187	Taxi	12.6	$22.35 	21.73
1188	Taxi	16.35	$23.78 	28.2
1189	Taxi	14.21	$26.53 	24.5
1190	Taxi	12.16	$21.06 	20.96
1191	Taxi	24.59	$24.53 	42.41
1192	Taxi	25.71	$21.89 	44.33
1193	Taxi	20.51	$25.48 	35.37
1194	Taxi	15.01	$9.42 	25.88
1195	Taxi	19.44	$23.29 	33.52
1196	Taxi	15.38	$27.21 	26.51
1197	Taxi	12.67	$23.46 	21.85
1198	Taxi	11.88	$20.25 	20.48
1199	Taxi	5.2	$35.22 	8.96
1200	Taxi	20.99	$16.46 	36.2
1201	Taxi	14.78	$24.45 	25.49
1202	Taxi	14.46	$13.50 	24.93
1203	Taxi	11.42	$22.05 	19.69
1204	Taxi	13.92	$14.63 	24.0
1205	Taxi	13.79	$26.08 	23.78
1206	Taxi	16.77	$28.77 	28.91
1207	Taxi	15.44	$22.06 	26.62
1208	Taxi	24.72	$30.73 	42.62
1209	Taxi	17.54	$16.89 	30.24
1210	Taxi	11.17	$26.42 	19.27
1211	Taxi	18.95	$22.88 	32.68
1212	Taxi	25.74	$15.56 	44.38
1213	Taxi	16.23	$6.28 	27.98
1214	Taxi	13.25	$20.62 	22.85
1215	Taxi	12.51	$24.66 	21.57
1216	Taxi	10.71	$18.39 	18.47
1217	Taxi	17.76	$27.22 	30.62
1218	Taxi	8.06	$12.20 	13.9
1219	Taxi	16.38	$19.36 	28.24
1220	Taxi	13.24	$21.61 	22.84
1221	Taxi	18.34	$22.62 	31.62
1222	Taxi	15.18	$21.13 	26.17
1223	Taxi	18.92	$28.33 	32.63
1224	Taxi	17.57	$22.58 	30.3
1225	Taxi	24.01	$23.30 	41.4
1226	Taxi	19.67	$13.69 	33.91
1227	Taxi	13.41	$18.23 	23.13
1228	Taxi	0.16	$15.77 	0.27
1229	Taxi	24.99	$30.35 	43.09
1230	Taxi	16.68	$14.88 	28.76
1231	Taxi	19.31	$22.65 	33.29
1232	Taxi	17.28	$28.52 	29.8
1233	Taxi	21.25	$33.81 	36.63
1234	Taxi	25.83	$16.06 	44.54
1235	Taxi	27.86	$25.20 	48.03
1236	Taxi	0.96	$28.04 	1.66
1237	Taxi	17.1	$26.19 	29.48
1238	Taxi	24.55	$28.45 	42.33
1239	Taxi	21.57	$19.08 	37.19
1240	Taxi	18.78	$31.74 	32.38
1241	Taxi	18.57	$8.57 	32.03
1242	Taxi	22.9	$20.74 	39.48
1243	Taxi	10.75	$15.20 	18.53
1244	Taxi	14.49	$22.43 	24.98
1245	Taxi	15.53	$18.74 	26.78
1246	Taxi	28.86	$23.61 	49.76
1247	Taxi	13.86	$21.36 	23.89
1248	Taxi	8.59	$18.26 	14.82
1249	Taxi	24.42	$24.19 	42.1
1250	Taxi	9.74	$24.35 	16.8
1251	Taxi	10.25	$32.11 	17.68
1252	Taxi	20.23	$23.56 	34.88
1253	Taxi	14.98	$27.29 	25.82
1254	Taxi	17.77	$14.70 	30.65
1255	Taxi	29.85	$9.70 	51.47
1256	Taxi	7.75	$18.96 	13.36
1257	Taxi	24.67	$14.62 	42.53
1258	Taxi	19.06	$44.51 	32.86
1259	Taxi	22.1	$19.46 	38.11
1260	Taxi	21.17	$17.61 	36.5
1261	Taxi	7.73	$12.76 	13.32
1262	Taxi	20.56	$26.66 	35.46
1263	Taxi	17.57	$31.51 	30.3
1264	Taxi	17.29	$29.87 	29.82
1265	Taxi	23.02	$26.04 	39.7
1266	Taxi	20.04	$22.75 	34.55
1267	Taxi	18.34	$13.47 	31.62
1268	Taxi	25.9	$17.56 	44.66
1269	Taxi	22.76	$29.55 	39.25
1270	Taxi	19.71	$16.74 	33.98
1271	Taxi	25.14	$17.88 	43.35
1272	Taxi	6.28	$15.21 	10.83
1273	Taxi	15.59	$18.40 	26.89
1274	Taxi	16.66	$25.60 	28.73
1275	Taxi	18.66	$16.51 	32.18
1276	Taxi	2.7	$28.41 	4.66
1277	Taxi	18.71	$23.41 	32.26
1278	Taxi	22.64	$15.88 	39.05
1279	Taxi	21.63	$13.86 	37.3
1280	Taxi	15.48	$22.68 	26.7
1281	Taxi	18.26	$24.77 	31.49
1282	Taxi	13.84	$9.50 	23.87
1283	Taxi	13.84	$22.96 	23.86
1284	Taxi	14.77	$17.28 	25.46
1285	Taxi	5.72	$30.97 	9.86
1286	Taxi	14.68	$27.84 	25.31
1287	Taxi	15.15	$14.07 	26.13
1288	Taxi	22.58	$7.35 	38.93
1289	Taxi	18.47	$32.23 	31.85
1290	Taxi	19.29	$23.04 	33.27
1291	Taxi	23.36	$28.54 	40.28
1292	Taxi	11.43	$15.53 	19.71
1293	Taxi	31.06	$17.42 	53.55
1294	Taxi	2.53	$25.12 	4.36
1295	Taxi	17.57	$25.74 	30.3
1296	Taxi	8.68	$29.34 	14.97
1297	Taxi	13.04	$22.69 	22.49
1298	Taxi	17.12	$21.79 	29.53
1299	Taxi	11.39	$27.77 	19.65
1300	Taxi	16.51	$12.79 	28.47
1301	Taxi	23.58	$24.91 	40.66
1302	Taxi	5.25	$29.74 	9.05
1303	Taxi	26.02	$14.74 	44.87
1304	Taxi	16.61	$27.84 	28.64
1305	Taxi	19.29	$22.25 	33.27
1306	Taxi	8.82	$21.44 	15.22
1307	Taxi	13.75	$13.50 	23.71
1308	Taxi	15.65	$18.95 	26.99
1309	Taxi	9.55	$16.78 	16.46
1310	Taxi	18.96	$41.93 	32.69
