	Vendor	Trip Distance (in Miles)	Trip Cost	Trip Time (in Minutes)
696	Taxi	14.36	$13.63	24.76
697	Taxi	5.09	$17.19	8.78
698	Taxi	5.74	$17.30	9.9
699	Taxi	17.51	$18.16	30.19
700	Taxi	16.8	$17.23	28.97
701	Taxi	22.63	$18.17	39.02
702	Taxi	23.74	$19.07	40.94
703	Taxi	15.66	$18.80	27.0
704	Taxi	8.13	$19.65	14.02
705	Taxi	0.3	$9.38	0.52
706	Taxi	16.37	$11.37	28.22
707	Taxi	25.04	$23.53	43.17
708	Taxi	13.25	$11.26	22.85
709	Taxi	17.94	$16.81	30.94
710	Taxi	5.18	$9.12	8.93
711	Taxi	15.09	$19.15	26.02
712	Taxi	8.08	$19.30	13.93
713	Taxi	10.44	$8.46	18.01
714	Taxi	2.91	$18.70	5.03
715	Taxi	2.83	$15.87	4.89
716	Taxi	6.68	$16.99	11.52
717	Taxi	4.15	$13.49	7.16
718	Taxi	17.49	$22.41	30.16
719	Taxi	12.86	$12.42	22.17
720	Taxi	19.24	$15.73	33.17
721	Taxi	3.45	$18.75	5.95
722	Taxi	24.66	$18.30	42.52
723	Taxi	11.52	$18.32	19.87
724	Taxi	9.39	$18.02	16.19
725	Taxi	24.59	$16.54	42.4
726	Taxi	4.81	$16.51	8.29
727	Taxi	22.95	$11.30	39.57
728	Taxi	21.43	$21.15	36.96
729	Taxi	14.28	$18.29	24.62
730	Taxi	22.87	$13.54	39.44
731	Taxi	11.38	$15.53	19.62
732	Taxi	35.66	$14.17	61.49
733	Taxi	27.06	$15.17	46.66
734	Taxi	10.99	$14.43	18.96
735	Taxi	12.84	$14.29	22.15
736	Taxi	14.05	$11.85	24.23
737	Taxi	9.39	$21.00	16.19
738	Taxi	10.32	$14.35	17.79
739	Taxi	13.32	$17.06	22.98
740	Taxi	7.29	$11.45	12.57
741	Taxi	12.71	$14.20	21.91
742	Taxi	4.07	$16.38	7.02
743	Taxi	26.69	$13.16	46.01
744	Taxi	19.85	$17.96	34.22
745	Taxi	19.57	$15.15	33.75
746	Taxi	16.16	$16.06	27.86
747	Taxi	2.57	$18.03	4.44
748	Taxi	23.86	$16.50	41.14
749	Taxi	16.56	$14.81	28.55
750	Taxi	23.82	$15.79	41.08
751	Taxi	15.36	$19.89	26.49
752	Taxi	15.96	$22.26	27.52
753	Taxi	20.14	$13.24	34.73
754	Taxi	16.06	$15.69	27.7
755	Taxi	9.51	$22.08	16.4
756	Taxi	6.05	$17.30	10.44
757	Taxi	14.34	$14.47	24.74
758	Taxi	23.43	$21.08	40.4
759	Taxi	17.56	$18.41	30.29
760	Taxi	29.03	$20.67	50.05
761	Taxi	4.11	$13.81	7.08
762	Taxi	17.32	$19.75	29.87
763	Taxi	3.88	$18.06	6.69
764	Taxi	3.77	$15.57	6.5
765	Taxi	16.9	$19.65	29.14
766	Taxi	5.13	$11.22	8.85
767	Taxi	15.8	$12.17	27.25
768	Taxi	19.52	$21.14	33.66
769	Taxi	23.5	$5.69	40.52
770	Taxi	17.44	$9.46	30.07
771	Taxi	24.65	$26.63	42.5
772	Taxi	26.27	$18.00	45.29
773	Taxi	20.58	$10.17	35.49
774	Taxi	18.16	$16.58	31.32
775	Taxi	17.88	$17.13	30.83
776	Taxi	12.91	$8.81	22.25
777	Taxi	29.11	$17.80	50.2
778	Taxi	14.71	$21.25	25.37
779	Taxi	25.45	$10.21	43.88
780	Taxi	22.89	$15.56	39.47
781	Taxi	3.41	$21.85	5.89
782	Taxi	21.55	$12.80	37.16
783	Taxi	15.66	$13.03	27.01
784	Taxi	19.63	$16.31	33.84
785	Taxi	7.43	$16.49	12.82
786	Taxi	17.99	$21.03	31.03
787	Taxi	11.36	$13.35	19.59
788	Taxi	27.8	$16.30	47.93
789	Taxi	4.44	$17.68	7.67
790	Taxi	16.36	$14.86	28.21
791	Taxi	15.9	$16.63	27.41
792	Taxi	20.39	$20.44	35.16
793	Taxi	0.24	$10.96	0.43
794	Taxi	16.02	$15.74	27.63
795	Taxi	8.55	$15.62	14.75
796	Taxi	13.37	$15.34	23.06
797	Taxi	16.36	$10.32	28.21
798	Taxi	14.47	$18.04	24.95
799	Taxi	17.22	$17.91	29.7
800	Taxi	9.64	$9.25	16.63
801	Taxi	22.82	$17.62	39.35
802	Taxi	4.35	$17.61	7.5
803	Taxi	0.09	$17.23	0.15
804	Taxi	9.63	$19.88	16.61
805	Taxi	6.27	$18.65	10.81
806	Taxi	19.78	$25.85	34.1
807	Taxi	20.46	$14.57	35.28
808	Taxi	22.76	$17.08	39.25
809	Taxi	13.95	$20.34	24.05
810	Taxi	15.77	$16.37	27.19
811	Taxi	7.94	$19.52	13.7
812	Taxi	10.41	$16.89	17.96
813	Taxi	16.34	$12.40	28.17
814	Taxi	10.83	$15.63	18.67
815	Taxi	16.4	$14.16	28.28
816	Taxi	18.08	$10.90	31.18
817	Taxi	27.66	$11.63	47.69
818	Taxi	17.88	$16.87	30.82
819	Taxi	15.53	$10.88	26.78
820	Taxi	0.89	$20.68	1.54
821	Taxi	3.88	$24.52	6.7
822	Taxi	21.52	$12.46	37.1
823	Taxi	21.67	$13.07	37.37
824	Taxi	3.92	$18.64	6.76
825	Taxi	17.13	$16.95	29.54
826	Taxi	15.86	$10.10	27.35
827	Taxi	16.57	$14.75	28.57
828	Taxi	11.66	$22.60	20.1
829	Taxi	15.32	$22.30	26.41
830	Taxi	7.73	$19.09	13.32
831	Taxi	15.29	$18.39	26.36
832	Taxi	5.07	$15.39	8.74
833	Taxi	17.32	$16.90	29.87
834	Taxi	15.5	$13.98	26.74
835	Taxi	22.82	$12.73	39.35
836	Taxi	6.47	$14.01	11.16
837	Taxi	25.47	$16.76	43.92
838	Taxi	16.75	$15.33	28.88
839	Taxi	8.98	$24.14	15.49
840	Taxi	2.23	$10.48	3.84
841	Taxi	13.22	$17.39	22.8
842	Taxi	17.73	$22.15	30.58
843	Taxi	9.61	$15.12	16.57
844	Taxi	10.09	$10.36	17.41
845	Taxi	23.66	$16.40	40.79
846	Taxi	16.2	$12.09	27.93
847	Taxi	8.22	$13.39	14.18
848	Taxi	15.35	$22.50	26.46
849	Taxi	23.16	$12.33	39.93
850	Taxi	14.17	$10.97	24.44
851	Taxi	17.34	$18.95	29.91
852	Taxi	17.72	$12.62	30.56
853	Taxi	15.03	$18.74	25.91
854	Taxi	15.88	$16.54	27.39
855	Taxi	10.43	$19.91	17.99
856	Taxi	19.53	$13.14	33.67
857	Taxi	7.3	$16.20	12.58
858	Taxi	4.34	$11.51	7.49
859	Taxi	2.93	$9.91	5.05
860	Taxi	3.79	$15.46	6.54
861	Taxi	7.54	$26.81	13.01
862	Taxi	15.75	$15.58	27.16
863	Taxi	3.52	$16.90	6.07
864	Taxi	15.36	$14.97	26.49
865	Taxi	15.15	$16.98	26.13
866	Taxi	13.51	$17.57	23.29
867	Taxi	1.77	$21.82	3.06
868	Taxi	10.57	$8.99	18.23
869	Taxi	14.55	$15.49	25.09
870	Taxi	11.93	$12.69	20.58
871	Taxi	19.63	$21.01	33.85
872	Taxi	17.39	$9.84	29.99
873	Taxi	26.76	$23.10	46.15
874	Taxi	4.38	$21.79	7.56
875	Taxi	0.66	$14.08	1.14
876	Taxi	9.21	$20.55	15.88
877	Taxi	11.66	$15.27	20.11
878	Taxi	1.16	$14.64	2.01
879	Taxi	20.15	$17.69	34.75
880	Taxi	7.56	$5.52	13.03
881	Taxi	15.73	$11.58	27.12
882	Taxi	12.91	$12.04	22.26
883	Taxi	15.24	$11.92	26.28
884	Taxi	17.61	$19.29	30.36
885	Taxi	15.26	$15.50	26.31
886	Taxi	10.45	$21.90	18.02
887	Taxi	23.76	$13.79	40.97
888	Taxi	29.92	$10.15	51.6
889	Taxi	21.91	$20.51	37.79
890	Taxi	12.59	$14.37	21.71
891	Taxi	7.51	$18.30	12.95
892	Taxi	15.99	$22.20	27.56
893	Taxi	14.4	$17.08	24.83
894	Taxi	3.17	$14.11	5.47
895	Taxi	6.15	$16.08	10.62
896	Taxi	21.13	$15.62	36.44
897	Taxi	19.02	$12.65	32.79
898	Taxi	6.15	$13.87	10.6
899	Taxi	10.91	$25.04	18.81
900	Taxi	1.36	$14.21	2.35
901	Taxi	24.15	$19.90	41.65
902	Taxi	1.52	$16.99	2.62
903	Taxi	14.52	$15.38	25.04
904	Taxi	22.44	$10.25	38.69
905	Taxi	18.93	$20.99	32.64
906	Taxi	2.69	$14.22	4.64
907	Taxi	14.96	$13.56	25.79
908	Taxi	14.97	$10.64	25.81
909	Taxi	26.03	$17.42	44.89
910	Taxi	27.22	$12.33	46.93
911	Taxi	13.41	$17.62	23.12
912	Taxi	10.44	$22.73	18.01
913	Taxi	0.92	$16.69	1.59
914	Taxi	19.19	$27.69	33.08
915	Taxi	14.74	$13.69	25.42
916	Taxi	9.54	$24.88	16.45
917	Taxi	16.75	$14.04	28.88
918	Taxi	12.47	$18.66	21.5
919	Taxi	24.01	$15.13	41.39
920	Taxi	14.03	$18.15	24.2
921	Taxi	8.71	$16.23	15.01
922	Taxi	17.09	$15.57	29.46
923	Taxi	24.54	$13.74	42.32
924	Taxi	8.15	$11.70	14.05
925	Taxi	1.75	$10.45	3.02
926	Taxi	6.62	$14.38	11.42
927	Taxi	21.71	$21.36	37.43
928	Taxi	14.5	$16.81	25.01
929	Taxi	13.53	$15.43	23.33
930	Taxi	15.62	$14.89	26.94
931	Taxi	20.34	$16.14	35.06
932	Taxi	8.61	$17.57	14.84
933	Taxi	10.07	$15.27	17.37
934	Taxi	20.27	$15.37	34.95
935	Taxi	12.1	$18.93	20.86
936	Taxi	21.57	$19.02	37.19
937	Taxi	11.35	$22.76	19.57
938	Taxi	21.82	$11.69	37.62
939	Taxi	18.85	$17.36	32.51
940	Taxi	24.15	$7.95	41.64
941	Taxi	9.53	$14.24	16.43
942	Taxi	6.33	$13.47	10.92
943	Taxi	22.34	$11.82	38.51
944	Taxi	9.29	$25.41	16.03
945	Taxi	13.18	$12.22	22.72
946	Taxi	3.28	$14.48	5.66
947	Taxi	17.14	$20.35	29.56
948	Taxi	19.27	$19.51	33.23
949	Taxi	9.11	$13.67	15.72
950	Taxi	15.01	$18.57	25.88
951	Taxi	14.33	$17.91	24.72
952	Taxi	13.59	$10.35	23.43
953	Taxi	25.19	$16.78	43.43
954	Taxi	18.0	$13.10	31.04
955	Taxi	13.2	$26.25	22.76
956	Taxi	20.39	$12.05	35.16
957	Taxi	12.12	$12.10	20.9
958	Taxi	13.31	$15.78	22.94
959	Taxi	23.79	$14.59	41.01
960	Taxi	13.04	$13.73	22.48
961	Taxi	17.06	$16.71	29.43
962	Taxi	22.9	$12.99	39.49
963	Taxi	10.74	$21.83	18.52
964	Taxi	22.63	$22.45	39.01
965	Taxi	8.55	$15.76	14.74
966	Taxi	13.81	$13.22	23.82
967	Taxi	8.96	$8.69	15.45
968	Taxi	13.6	$15.09	23.44
969	Taxi	16.61	$21.66	28.65
970	Taxi	8.88	$12.48	15.31
971	Taxi	16.64	$21.18	28.69
972	Taxi	9.1	$19.14	15.7
973	Taxi	15.91	$20.25	27.43
974	Taxi	11.97	$17.47	20.64
975	Taxi	12.53	$12.72	21.61
976	Taxi	10.28	$11.85	17.73
977	Taxi	16.55	$17.66	28.54
978	Taxi	16.9	$18.17	29.14
979	Taxi	15.66	$10.76	27.0
980	Taxi	16.6	$17.01	28.62
981	Taxi	7.1	$18.10	12.24
982	Taxi	14.22	$9.16	24.51
983	Taxi	33.35	$25.10	57.5
984	Taxi	10.75	$13.29	18.54
985	Taxi	17.66	$11.61	30.45
986	Taxi	10.72	$20.29	18.49
987	Taxi	10.1	$17.72	17.42
988	Taxi	0.51	$13.86	0.88
989	Taxi	19.58	$12.95	33.76
990	Taxi	25.5	$19.40	43.97
991	Taxi	23.55	$20.31	40.61
992	Taxi	6.21	$21.38	10.72
993	Taxi	16.04	$14.49	27.66
994	Taxi	29.5	$15.46	50.87
995	Taxi	9.46	$18.00	16.31
996	Taxi	16.72	$15.26	28.82
997	Taxi	5.9	$20.46	10.18
998	Taxi	15.77	$14.73	27.19
999	Taxi	15.39	$14.43	26.53
1000	Taxi	17.41	$21.53	30.02
1001	Taxi	18.52	$16.02	31.93
1002	Taxi	27.57	$23.73	47.54
1003	Taxi	0.35	$14.29	0.61
1004	Taxi	14.2	$24.70	24.48
1005	Taxi	19.31	$20.26	33.3
1006	Taxi	18.32	$12.90	31.59
1007	Taxi	12.72	$16.36	21.93
1008	Taxi	20.92	$14.29	36.07
1009	Taxi	13.4	$19.44	23.11
1010	Taxi	11.37	$17.54	19.61
1011	Taxi	9.11	$20.31	15.72
1012	Taxi	21.28	$16.03	36.69
1013	Taxi	12.29	$15.74	21.19
1014	Taxi	14.99	$17.28	25.85
1015	Taxi	30.13	$22.15	51.96
1016	Taxi	27.09	$19.87	46.72
1017	Taxi	9.9	$18.22	17.08
1018	Taxi	30.0	$16.66	51.73
1019	Taxi	24.02	$15.07	41.42
1020	Taxi	10.86	$13.14	18.72
1021	Taxi	14.82	$15.31	25.56
1022	Taxi	16.8	$21.31	28.97
1023	Taxi	15.88	$9.24	27.39
1024	Taxi	20.26	$14.31	34.94
1025	Taxi	22.22	$19.36	38.32
1026	Taxi	6.63	$13.55	11.43
1027	Taxi	28.66	$16.92	49.42
1028	Taxi	2.98	$11.80	5.15
1029	Taxi	8.25	$14.63	14.22
1030	Taxi	25.33	$15.20	43.68
1031	Taxi	5.3	$16.71	9.14
1032	Taxi	10.3	$18.05	17.77
1033	Taxi	7.84	$18.11	13.51
1034	Taxi	15.15	$15.99	26.12
1035	Taxi	19.62	$20.72	33.84
1036	Taxi	15.61	$21.91	26.91
1037	Taxi	19.33	$14.44	33.34
1038	Taxi	7.62	$22.34	13.13
1039	Taxi	16.31	$12.42	28.13
1040	Taxi	5.76	$15.97	9.94
1041	Taxi	18.11	$17.66	31.23
1042	Taxi	13.23	$16.62	22.81
1043	Taxi	18.85	$21.47	32.51
1044	Taxi	18.19	$22.45	31.37
1045	Taxi	26.99	$19.58	46.53
1046	Taxi	22.02	$17.64	37.97
1047	Taxi	17.77	$18.21	30.65
1048	Taxi	18.61	$1.87	32.09
1049	Taxi	10.83	$17.75	18.68
1050	Taxi	11.06	$24.50	19.07
1051	Taxi	2.32	$21.93	4.01
1052	Taxi	14.44	$11.46	24.91
1053	Taxi	13.28	$15.60	22.91
1054	Taxi	14.28	$12.83	24.62
1055	Taxi	5.29	$9.95	9.12
1056	Taxi	24.17	$22.46	41.67
1057	Taxi	4.21	$13.24	7.26
1058	Taxi	13.88	$17.11	23.93
1059	Taxi	10.54	$11.40	18.18
1060	Taxi	14.6	$19.33	25.18
1061	Taxi	24.41	$11.64	42.08
1062	Taxi	18.16	$12.69	31.32
1063	Taxi	15.11	$15.41	26.05
1064	Taxi	12.8	$19.71	22.07
1065	Taxi	23.03	$17.10	39.71
1066	Taxi	12.87	$17.04	22.2
1067	Taxi	12.94	$7.34	22.32
1068	Taxi	27.2	$19.63	46.9
1069	Taxi	19.38	$16.94	33.43
1070	Taxi	14.96	$20.24	25.8
1071	Taxi	19.04	$16.92	32.84
1072	Taxi	0.88	$9.16	1.53
1073	Taxi	3.79	$11.11	6.54
1074	Taxi	10.54	$12.05	18.18
1075	Taxi	11.39	$18.92	19.64
1076	Taxi	22.35	$11.92	38.54
1077	Taxi	26.73	$14.41	46.09
1078	Taxi	25.87	$14.22	44.61
1079	Taxi	19.56	$18.77	33.72
1080	Taxi	11.97	$13.55	20.64
1081	Taxi	13.6	$15.30	23.44
1082	Taxi	13.68	$14.68	23.58
1083	Taxi	17.57	$15.61	30.3
1084	Taxi	6.1	$12.49	10.52
1085	Taxi	13.96	$11.49	24.07
1086	Taxi	29.15	$7.34	50.25
1087	Taxi	21.96	$12.30	37.86
1088	Taxi	21.89	$17.68	37.74
1089	Taxi	14.31	$4.63	24.68
1090	Taxi	20.91	$22.04	36.06
1091	Taxi	22.37	$9.78	38.57
1092	Taxi	13.88	$10.93	23.94
1093	Taxi	19.16	$14.88	33.05
1094	Taxi	19.7	$14.47	33.98
1095	Taxi	16.27	$15.39	28.06
1096	Taxi	17.95	$13.86	30.95
1097	Taxi	8.89	$12.52	15.32
1098	Taxi	0.84	$10.52	1.44
1099	Taxi	17.82	$25.34	30.73
1100	Taxi	19.43	$16.23	33.51
1101	Taxi	8.54	$14.03	14.72
1102	Taxi	5.65	$13.17	9.75
1103	Taxi	21.55	$16.55	37.17
1104	Taxi	20.75	$12.63	35.78
1105	Taxi	15.13	$17.70	26.1
1106	Taxi	8.59	$17.85	14.82
1107	Taxi	13.5	$16.40	23.28
1108	Taxi	13.22	$17.32	22.8
1109	Taxi	10.6	$11.54	18.28
1110	Taxi	24.54	$14.93	42.32
1111	Taxi	16.24	$19.85	28.0
1112	Taxi	21.34	$18.69	36.79
1113	Taxi	18.06	$14.69	31.14
1114	Taxi	22.93	$12.54	39.54
1115	Taxi	18.57	$12.65	32.02
1116	Taxi	21.5	$13.75	37.07
1117	Taxi	18.36	$19.26	31.66
1118	Taxi	15.73	$21.33	27.12
1119	Taxi	23.67	$13.01	40.82
1120	Taxi	13.2	$12.72	22.77
1121	Taxi	13.14	$15.61	22.66
1122	Taxi	9.91	$8.03	17.1
1123	Taxi	10.2	$16.87	17.59
1124	Taxi	22.25	$18.43	38.36
1125	Taxi	21.75	$20.17	37.51
1126	Taxi	23.53	$10.27	40.58
1127	Taxi	3.43	$13.89	5.91
1128	Taxi	1.31	$16.08	2.27
1129	Taxi	11.3	$9.55	19.48
1130	Taxi	11.95	$15.71	20.61
1131	Taxi	9.46	$13.53	16.31
1132	Taxi	14.11	$12.49	24.33
1133	Taxi	26.8	$9.83	46.21
1134	Taxi	19.28	$24.36	33.24
1135	Taxi	14.64	$13.02	25.24
1136	Taxi	12.41	$14.90	21.4
1137	Taxi	26.63	$19.21	45.91
1138	Taxi	11.21	$14.87	19.33
1139	Taxi	12.54	$14.58	21.63
1140	Taxi	15.89	$16.57	27.39
1141	Taxi	22.49	$16.25	38.77
1142	Taxi	19.43	$14.68	33.51
1143	Taxi	13.05	$15.55	22.5
1144	Taxi	17.36	$22.01	29.94
1145	Taxi	14.98	$16.80	25.83
1146	Taxi	14.66	$13.81	25.29
1147	Taxi	21.45	$16.60	36.99
1148	Taxi	9.97	$19.84	17.19
1149	Taxi	13.72	$17.79	23.66
1150	Taxi	0.53	$14.06	0.92
1151	Taxi	5.05	$10.23	8.71
1152	Taxi	13.13	$15.52	22.64
1153	Taxi	24.4	$19.81	42.07
1154	Taxi	21.03	$14.01	36.26
1155	Taxi	9.91	$10.77	17.09
1156	Taxi	18.75	$19.25	32.33
1157	Taxi	32.25	$15.88	55.62
1158	Taxi	12.74	$22.84	21.96
1159	Taxi	19.17	$10.50	33.05
1160	Taxi	12.29	$16.79	21.2
1161	Taxi	14.74	$16.73	25.42
1162	Taxi	16.23	$20.53	27.98
1163	Taxi	6.5	$13.86	11.2
1164	Taxi	18.03	$14.50	31.09
1165	Taxi	12.91	$16.47	22.27
1166	Taxi	11.45	$15.47	19.74
1167	Taxi	13.74	$16.44	23.7
1168	Taxi	3.7	$17.01	6.38
1169	Taxi	22.09	$13.24	38.08
1170	Taxi	10.96	$13.95	18.91
1171	Taxi	0.98	$21.49	1.7
1172	Taxi	18.6	$15.85	32.07
1173	Taxi	24.03	$20.28	41.44
1174	Taxi	16.52	$15.07	28.48
1175	Taxi	9.65	$19.42	16.64
1176	Taxi	11.89	$16.27	20.5
1177	Taxi	20.1	$18.91	34.66
1178	Taxi	9.28	$13.37	16.01
1179	Taxi	2.77	$13.96	4.78
1180	Taxi	20.8	$12.85	35.86
1181	Taxi	26.39	$21.30	45.5
1182	Taxi	8.23	$29.19	14.2
1183	Taxi	11.1	$10.34	19.14
1184	Taxi	17.08	$15.29	29.45
1185	Taxi	24.63	$18.73	42.46
1186	Taxi	8.62	$12.37	14.86
1187	Taxi	29.04	$18.93	50.07
1188	Taxi	3.06	$15.11	5.28
1189	Taxi	14.8	$10.23	25.52
1190	Taxi	15.72	$10.69	27.11
1191	Taxi	4.0	$19.28	6.91
1192	Taxi	23.18	$14.09	39.97
1193	Taxi	6.16	$16.91	10.62
1194	Taxi	20.59	$11.69	35.5
1195	Taxi	23.87	$8.99	41.15
1196	Taxi	13.76	$11.24	23.73
1197	Taxi	5.73	$16.83	9.88
1198	Taxi	15.24	$11.03	26.27
1199	Taxi	27.87	$14.87	48.06
1200	Taxi	7.31	$19.82	12.61
1201	Taxi	14.91	$8.98	25.71
1202	Taxi	4.17	$14.68	7.2
1203	Taxi	16.98	$19.44	29.28
1204	Taxi	17.48	$10.20	30.14
1205	Taxi	2.42	$13.16	4.18
1206	Taxi	15.69	$13.37	27.06
1207	Taxi	2.13	$20.90	3.68
1208	Taxi	7.59	$17.59	13.09
1209	Taxi	9.02	$12.68	15.56
1210	Taxi	3.89	$16.17	6.72
1211	Taxi	14.32	$19.34	24.69
1212	Taxi	17.38	$21.58	29.96
1213	Taxi	15.72	$16.14	27.1
1214	Taxi	23.45	$10.98	40.44
1215	Taxi	25.62	$16.34	44.18
1216	Taxi	15.2	$16.21	26.21
1217	Taxi	17.16	$15.45	29.6
1218	Taxi	14.71	$20.72	25.37
1219	Taxi	18.27	$14.99	31.5
1220	Taxi	14.24	$25.56	24.56
1221	Taxi	22.91	$12.55	39.5
1222	Taxi	8.19	$15.56	14.13
1223	Taxi	15.22	$10.55	26.24
1224	Taxi	16.35	$7.41	28.19
1225	Taxi	7.43	$16.76	12.82
1226	Taxi	7.92	$8.16	13.65
1227	Taxi	16.52	$12.22	28.48
1228	Taxi	23.0	$25.47	39.67
1229	Taxi	17.5	$16.12	30.18
1230	Taxi	21.5	$19.14	37.08
1231	Taxi	23.34	$21.98	40.25
1232	Taxi	11.18	$19.49	19.28
1233	Taxi	14.56	$23.66	25.1
1234	Taxi	2.2	$13.17	3.79
1235	Taxi	21.4	$16.32	36.9
1236	Taxi	14.64	$14.96	25.24
1237	Taxi	19.24	$22.87	33.17
1238	Taxi	16.1	$16.87	27.76
1239	Taxi	4.56	$17.45	7.86
1240	Taxi	16.9	$14.84	29.14
1241	Taxi	8.02	$22.51	13.84
1242	Taxi	13.01	$13.85	22.44
1243	Taxi	5.64	$13.30	9.73
1244	Taxi	17.68	$19.52	30.48
1245	Taxi	19.74	$15.16	34.03
1246	Taxi	13.39	$20.18	23.09
1247	Taxi	24.96	$20.22	43.04
1248	Taxi	8.3	$12.25	14.31
1249	Taxi	16.76	$18.90	28.9
1250	Taxi	11.02	$14.35	19.0
1251	Taxi	9.02	$13.56	15.56
1252	Taxi	12.87	$20.79	22.2
1253	Taxi	9.09	$17.15	15.68
1254	Taxi	17.15	$23.38	29.58
1255	Taxi	11.73	$14.72	20.23
1256	Taxi	8.15	$11.30	14.06
1257	Taxi	15.66	$11.12	27.0
1258	Taxi	11.19	$21.60	19.29
1259	Taxi	8.98	$19.65	15.48
1260	Taxi	17.18	$22.68	29.63
1261	Taxi	19.92	$9.60	34.36
1262	Taxi	13.78	$18.61	23.75
1263	Taxi	6.36	$19.34	10.97
1264	Taxi	20.43	$13.80	35.22
1265	Taxi	2.25	$11.68	3.88
1266	Taxi	11.5	$19.30	19.84
1267	Taxi	29.49	$12.79	50.85
1268	Taxi	13.51	$25.24	23.31
1269	Taxi	20.33	$19.72	35.06
1270	Taxi	18.53	$16.65	31.95
1271	Taxi	10.72	$12.02	18.48
1272	Taxi	23.65	$21.45	40.78
1273	Taxi	22.48	$9.40	38.76
1274	Taxi	19.62	$15.12	33.83
1275	Taxi	9.62	$13.68	16.59
1276	Taxi	14.84	$15.12	25.59
1277	Taxi	15.61	$12.53	26.93
1278	Taxi	21.22	$17.97	36.59
1279	Taxi	4.57	$15.30	7.88
1280	Taxi	14.76	$19.35	25.45
1281	Taxi	18.9	$10.46	32.59
1282	Taxi	2.15	$16.81	3.72
1283	Taxi	15.57	$16.77	26.86
1284	Taxi	7.19	$21.40	12.4
1285	Taxi	17.49	$14.63	30.16
1286	Taxi	20.69	$14.28	35.68
1287	Taxi	2.69	$8.29	4.64
1288	Taxi	22.42	$17.86	38.66
1289	Taxi	18.68	$22.05	32.21
1290	Taxi	20.9	$8.97	36.04
1291	Taxi	15.22	$13.94	26.25
1292	Taxi	19.46	$11.90	33.55
1293	Taxi	13.0	$15.17	22.41
1294	Taxi	10.4	$16.58	17.94
1295	Taxi	14.25	$14.23	24.58
1296	Taxi	7.36	$14.18	12.69
1297	Taxi	15.71	$15.51	27.09
1298	Taxi	3.29	$20.55	5.68
1299	Taxi	15.96	$13.61	27.51
1300	Taxi	30.51	$17.70	52.61
1301	Taxi	7.06	$14.15	12.18
1302	Taxi	25.93	$15.39	44.7
1303	Taxi	16.75	$14.24	28.88
1304	Taxi	14.78	$14.94	25.49
1305	Taxi	26.88	$18.43	46.35
1306	Taxi	13.34	$20.97	23.01
1307	Taxi	9.41	$10.18	16.22
1308	Taxi	29.17	$17.21	50.3
1309	Taxi	16.85	$20.00	29.06
1310	Taxi	31.25	$18.17	53.88
1311	Taxi	10.93	$16.64	18.84
1312	Taxi	13.15	$17.95	22.67
1313	Taxi	5.61	$17.33	9.68
1314	Taxi	17.47	$15.98	30.12
1315	Taxi	14.59	$19.30	25.15
1316	Taxi	11.42	$14.55	19.69
1317	Taxi	18.53	$13.78	31.96
1318	Taxi	19.47	$19.21	33.56
1319	Taxi	12.52	$6.88	21.59
1320	Taxi	29.16	$16.29	50.28
1321	Taxi	17.24	$6.02	29.72
1322	Taxi	26.29	$14.50	45.33
1323	Taxi	30.17	$18.50	52.03
1324	Taxi	13.91	$19.12	23.98
1325	Taxi	2.43	$16.05	4.2
1326	Taxi	10.79	$21.24	18.61
1327	Taxi	21.85	$10.83	37.68
1328	Taxi	13.67	$11.20	23.57
1329	Taxi	2.4	$14.72	4.14
1330	Taxi	16.35	$13.90	28.19
1331	Taxi	11.1	$18.23	19.15
1332	Taxi	26.31	$18.50	45.37
1333	Taxi	22.95	$17.53	39.58
1334	Taxi	32.81	$13.09	56.57
1335	Taxi	20.79	$12.93	35.85
1336	Taxi	7.75	$8.31	13.36
1337	Taxi	18.52	$16.81	31.93
1338	Taxi	27.64	$11.76	47.66
1339	Taxi	9.04	$17.52	15.58
1340	Taxi	3.15	$16.00	5.43
1341	Taxi	14.21	$14.27	24.51
1342	Taxi	5.49	$14.07	9.47
1343	Taxi	9.32	$16.81	16.08
1344	Taxi	13.6	$15.91	23.45
1345	Taxi	14.62	$12.46	25.2
1346	Taxi	11.44	$9.71	19.73
1347	Taxi	25.31	$24.87	43.65
1348	Taxi	19.63	$18.35	33.84
1349	Taxi	5.93	$14.49	10.22
1350	Taxi	16.74	$18.51	28.86
1351	Taxi	16.7	$16.91	28.79
1352	Taxi	32.99	$14.80	56.88
1353	Taxi	22.7	$6.36	39.15
1354	Taxi	6.0	$15.08	10.35
1355	Taxi	13.83	$17.72	23.85
1356	Taxi	13.83	$19.29	23.85
1357	Taxi	16.19	$17.18	27.92
1358	Taxi	15.38	$16.47	26.53
1359	Taxi	16.46	$11.28	28.38
1360	Taxi	10.76	$21.23	18.55
1361	Taxi	6.54	$15.57	11.28
1362	Taxi	13.85	$16.42	23.89
1363	Taxi	17.18	$19.84	29.62
1364	Taxi	17.2	$12.88	29.66
1365	Taxi	14.7	$18.19	25.35
1366	Taxi	17.76	$16.17	30.63
1367	Taxi	16.96	$16.44	29.25
1368	Taxi	12.16	$18.40	20.97
1369	Taxi	18.5	$23.03	31.9
1370	Taxi	4.95	$15.51	8.55
1371	Taxi	14.91	$17.24	25.72
1372	Taxi	5.8	$20.23	10.01
1373	Taxi	10.64	$16.63	18.36
1374	Taxi	16.97	$17.65	29.27
