	Vendor	Trip Distance (in Miles)	Trip Cost	Trip Time (in Minutes)
662	Taxi	14.45	$36.41 	24.91
663	Taxi	14.23	$53.75 	24.54
664	Taxi	15.57	$51.65 	26.85
665	Taxi	18.65	$54.98 	32.15
666	Taxi	14.47	$54.13 	24.95
667	Taxi	10.81	$49.42 	18.64
668	Taxi	10.92	$42.63 	18.83
669	Taxi	15.8	$47.53 	27.25
670	Taxi	12.14	$54.05 	20.94
671	Taxi	13.76	$27.73 	23.73
672	Taxi	18.24	$46.41 	31.46
673	Taxi	19.98	$31.60 	34.45
674	Taxi	17.78	$42.84 	30.66
675	Taxi	16.45	$48.68 	28.37
676	Taxi	10.99	$63.17 	18.96
677	Taxi	13.4	$53.34 	23.1
678	Taxi	14.18	$44.44 	24.45
679	Taxi	19.44	$52.32 	33.52
680	Taxi	19.51	$46.03 	33.64
681	Taxi	16.63	$61.97 	28.68
682	Taxi	16.87	$25.95 	29.08
683	Taxi	16.85	$36.80 	29.05
684	Taxi	15.25	$32.91 	26.29
685	Taxi	12.65	$43.57 	21.82
686	Taxi	14.29	$58.87 	24.63
687	Taxi	15.64	$25.03 	26.96
688	Taxi	17.82	$45.39 	30.73
689	Taxi	14.4	$55.84 	24.84
690	Taxi	17.08	$60.54 	29.44
691	Taxi	17.01	$40.62 	29.34
692	Taxi	21.68	$31.18 	37.39
693	Taxi	13.91	$28.63 	23.98
694	Taxi	14.1	$53.59 	24.31
695	Taxi	18.11	$21.36 	31.23
696	Taxi	15.17	$63.89 	26.17
697	Taxi	17.31	$45.40 	29.85
698	Taxi	16.04	$55.63 	27.67
699	Taxi	15.11	$41.75 	26.06
700	Taxi	16.42	$38.91 	28.32
701	Taxi	17.59	$50.96 	30.32
702	Taxi	12.24	$42.88 	21.1
703	Taxi	14.09	$41.11 	24.29
704	Taxi	16.78	$39.25 	28.94
705	Taxi	15.46	$67.58 	26.66
706	Taxi	13.79	$24.02 	23.78
707	Taxi	15.87	$51.92 	27.37
708	Taxi	12.56	$19.23 	21.67
709	Taxi	9.75	$56.15 	16.81
710	Taxi	18.79	$45.69 	32.41
711	Taxi	9.32	$71.25 	16.07
712	Taxi	14.05	$36.67 	24.23
713	Taxi	18.13	$68.39 	31.26
714	Taxi	12.11	$34.23 	20.88
715	Taxi	17.86	$54.55 	30.8
716	Taxi	20.41	$31.57 	35.2
717	Taxi	16.72	$59.60 	28.82
718	Taxi	13.21	$50.19 	22.77
719	Taxi	14.83	$48.71 	25.58
720	Taxi	19.62	$53.31 	33.83
721	Taxi	12.61	$38.04 	21.75
722	Taxi	17.98	$28.44 	31.01
723	Taxi	15.14	$42.25 	26.11
724	Taxi	17.25	$48.25 	29.75
725	Taxi	13.5	$5.95 	23.28
726	Taxi	15.59	$70.42 	26.89
727	Taxi	13.0	$51.03 	22.42
728	Taxi	13.26	$35.78 	22.87
729	Taxi	13.91	$21.06 	23.99
730	Taxi	17.24	$31.51 	29.73
731	Taxi	9.77	$40.53 	16.85
732	Taxi	14.88	$47.32 	25.66
733	Taxi	13.22	$53.64 	22.8
734	Taxi	19.67	$53.11 	33.92
735	Taxi	15.85	$45.76 	27.33
736	Taxi	15.64	$43.19 	26.97
737	Taxi	12.52	$31.72 	21.6
738	Taxi	15.02	$31.21 	25.89
739	Taxi	14.37	$38.62 	24.78
740	Taxi	11.91	$51.68 	20.55
741	Taxi	12.12	$41.60 	20.9
742	Taxi	15.57	$25.56 	26.84
743	Taxi	13.24	$32.86 	22.84
744	Taxi	16.3	$44.96 	28.1
745	Taxi	13.15	$44.84 	22.67
746	Taxi	13.71	$38.24 	23.64
747	Taxi	11.62	$64.31 	20.04
748	Taxi	17.65	$32.10 	30.43
749	Taxi	15.27	$41.44 	26.34
750	Taxi	12.03	$42.49 	20.74
751	Taxi	17.84	$41.05 	30.77
752	Taxi	15.75	$27.43 	27.17
753	Taxi	15.47	$39.76 	26.67
754	Taxi	16.59	$38.51 	28.6
755	Taxi	10.28	$58.61 	17.73
756	Taxi	17.71	$48.74 	30.54
757	Taxi	17.89	$45.12 	30.85
758	Taxi	18.53	$65.79 	31.95
759	Taxi	17.63	$65.88 	30.4
760	Taxi	13.86	$68.10 	23.9
761	Taxi	19.61	$53.73 	33.81
762	Taxi	14.25	$34.51 	24.57
763	Taxi	14.62	$57.26 	25.21
764	Taxi	13.71	$40.75 	23.64
765	Taxi	9.22	$36.76 	15.9
766	Taxi	13.17	$39.95 	22.72
767	Taxi	12.77	$30.78 	22.02
768	Taxi	19.01	$44.19 	32.77
769	Taxi	10.93	$44.92 	18.86
770	Taxi	15.82	$32.82 	27.28
771	Taxi	13.32	$38.12 	22.96
772	Taxi	19.98	$45.61 	34.45
773	Taxi	13.37	$41.00 	23.06
774	Taxi	15.19	$56.08 	26.19
775	Taxi	9.93	$35.02 	17.13
776	Taxi	15.92	$33.84 	27.44
777	Taxi	12.98	$48.83 	22.37
778	Taxi	10.68	$43.21 	18.42
779	Taxi	12.12	$54.90 	20.9
780	Taxi	15.45	$21.42 	26.63
781	Taxi	15.28	$33.36 	26.35
782	Taxi	14.99	$34.25 	25.86
783	Taxi	16.25	$49.87 	28.02
784	Taxi	17.38	$34.83 	29.96
785	Taxi	16.68	$45.70 	28.76
786	Taxi	13.36	$46.55 	23.04
787	Taxi	12.41	$48.23 	21.39
788	Taxi	15.93	$39.52 	27.48
789	Taxi	12.31	$47.10 	21.23
790	Taxi	14.76	$54.19 	25.45
791	Taxi	15.3	$40.99 	26.38
792	Taxi	8.73	$28.57 	15.06
793	Taxi	19.1	$61.98 	32.93
794	Taxi	17.94	$38.61 	30.94
795	Taxi	17.18	$46.92 	29.63
796	Taxi	12.67	$23.30 	21.85
797	Taxi	18.89	$48.48 	32.56
798	Taxi	14.28	$56.21 	24.63
799	Taxi	18.52	$59.46 	31.94
800	Taxi	13.68	$41.50 	23.6
801	Taxi	17.1	$47.84 	29.49
802	Taxi	16.69	$38.24 	28.79
803	Taxi	15.35	$37.99 	26.47
804	Taxi	20.66	$43.30 	35.62
805	Taxi	15.48	$72.30 	26.69
806	Taxi	17.51	$36.43 	30.19
807	Taxi	13.44	$25.04 	23.18
808	Taxi	14.85	$32.23 	25.61
809	Taxi	13.64	$42.06 	23.51
810	Taxi	14.94	$36.77 	25.76
811	Taxi	15.41	$20.61 	26.57
812	Taxi	11.13	$43.55 	19.19
813	Taxi	13.07	$60.01 	22.54
814	Taxi	16.65	$43.16 	28.71
815	Taxi	15.06	$26.71 	25.97
816	Taxi	8.0	$48.08 	13.79
817	Taxi	11.72	$39.99 	20.21
818	Taxi	12.55	$44.53 	21.64
819	Taxi	10.89	$22.50 	18.78
820	Taxi	12.91	$30.42 	22.26
821	Taxi	17.37	$61.09 	29.95
822	Taxi	14.8	$34.93 	25.52
823	Taxi	15.69	$52.86 	27.05
824	Taxi	11.15	$55.23 	19.23
825	Taxi	17.37	$49.05 	29.95
826	Taxi	16.21	$59.57 	27.96
827	Taxi	14.63	$44.37 	25.23
828	Taxi	13.92	$51.77 	24.0
829	Taxi	13.62	$46.42 	23.49
830	Taxi	14.46	$17.11 	24.93
831	Taxi	14.41	$39.00 	24.84
832	Taxi	12.63	$47.11 	21.78
833	Taxi	10.59	$42.17 	18.26
834	Taxi	11.38	$49.48 	19.63
835	Taxi	13.82	$34.92 	23.82
836	Taxi	16.33	$42.18 	28.15
837	Taxi	19.03	$37.26 	32.81
838	Taxi	17.06	$50.25 	29.42
839	Taxi	20.47	$47.18 	35.29
840	Taxi	17.0	$33.76 	29.32
841	Taxi	18.19	$29.49 	31.36
842	Taxi	18.48	$34.08 	31.87
843	Taxi	15.48	$48.27 	26.7
844	Taxi	15.35	$28.92 	26.48
845	Taxi	9.3	$35.77 	16.04
846	Taxi	15.07	$45.81 	25.98
847	Taxi	17.3	$58.45 	29.83
848	Taxi	19.52	$42.43 	33.65
849	Taxi	19.53	$60.02 	33.68
850	Taxi	18.91	$56.18 	32.61
851	Taxi	13.11	$47.28 	22.61
852	Taxi	19.4	$29.52 	33.45
853	Taxi	12.09	$54.97 	20.86
854	Taxi	17.05	$33.54 	29.39
855	Taxi	12.07	$71.27 	20.82
856	Taxi	15.37	$37.58 	26.5
857	Taxi	14.98	$59.88 	25.83
858	Taxi	14.9	$50.71 	25.7
859	Taxi	13.25	$52.13 	22.86
860	Taxi	18.34	$37.49 	31.63
861	Taxi	18.9	$33.52 	32.58
862	Taxi	20.01	$50.97 	34.5
863	Taxi	14.2	$67.37 	24.48
864	Taxi	15.19	$38.99 	26.2
865	Taxi	14.79	$31.51 	25.5
866	Taxi	18.67	$40.92 	32.19
867	Taxi	19.8	$25.23 	34.14
868	Taxi	14.08	$40.41 	24.28
869	Taxi	19.86	$57.10 	34.24
870	Taxi	15.41	$75.83 	26.58
871	Taxi	13.41	$54.67 	23.13
872	Taxi	16.14	$62.06 	27.84
873	Taxi	17.76	$52.09 	30.62
874	Taxi	16.35	$32.51 	28.19
875	Taxi	13.81	$35.29 	23.81
876	Taxi	12.77	$36.76 	22.02
877	Taxi	11.12	$42.96 	19.17
878	Taxi	11.01	$48.04 	18.99
879	Taxi	12.09	$35.83 	20.84
880	Taxi	21.78	$28.33 	37.55
881	Taxi	16.17	$50.68 	27.88
882	Taxi	15.29	$41.42 	26.37
883	Taxi	16.36	$29.99 	28.22
884	Taxi	12.33	$60.43 	21.26
885	Taxi	11.86	$30.84 	20.45
886	Taxi	10.26	$33.06 	17.7
887	Taxi	13.85	$57.31 	23.88
888	Taxi	10.78	$31.18 	18.59
889	Taxi	10.24	$50.57 	17.66
890	Taxi	19.06	$27.09 	32.86
891	Taxi	21.06	$38.96 	36.31
892	Taxi	17.31	$41.45 	29.85
893	Taxi	16.27	$20.94 	28.05
894	Taxi	16.91	$47.09 	29.17
895	Taxi	15.93	$51.46 	27.47
896	Taxi	17.8	$46.66 	30.69
897	Taxi	16.65	$40.56 	28.7
898	Taxi	8.95	$46.65 	15.43
899	Taxi	7.07	$49.25 	12.19
900	Taxi	16.68	$53.12 	28.77
901	Taxi	12.72	$37.62 	21.94
902	Taxi	14.64	$64.42 	25.24
903	Taxi	8.58	$64.70 	14.8
904	Taxi	16.66	$55.03 	28.72
905	Taxi	12.53	$21.03 	21.6
906	Taxi	18.72	$13.31 	32.28
907	Taxi	18.79	$17.58 	32.39
908	Taxi	17.0	$73.11 	29.32
909	Taxi	15.68	$33.39 	27.04
910	Taxi	13.71	$57.98 	23.65
911	Taxi	10.46	$56.04 	18.03
912	Taxi	12.94	$52.81 	22.32
913	Taxi	18.05	$39.30 	31.12
914	Taxi	12.77	$28.21 	22.02
915	Taxi	12.52	$62.99 	21.59
916	Taxi	13.42	$39.52 	23.15
917	Taxi	11.69	$60.64 	20.15
918	Taxi	13.06	$67.83 	22.51
919	Taxi	14.4	$39.43 	24.82
920	Taxi	15.2	$53.89 	26.21
921	Taxi	15.53	$27.69 	26.78
922	Taxi	15.81	$48.62 	27.25
923	Taxi	14.65	$39.21 	25.26
924	Taxi	11.46	$39.86 	19.76
925	Taxi	16.91	$43.06 	29.16
926	Taxi	13.64	$38.83 	23.53
927	Taxi	10.36	$41.45 	17.86
928	Taxi	11.59	$44.09 	19.99
929	Taxi	15.04	$49.06 	25.93
930	Taxi	18.52	$32.91 	31.93
931	Taxi	17.96	$24.79 	30.96
932	Taxi	14.64	$75.21 	25.25
933	Taxi	10.85	$33.96 	18.71
934	Taxi	11.47	$61.15 	19.78
935	Taxi	14.97	$48.09 	25.81
936	Taxi	17.51	$51.14 	30.2
937	Taxi	11.39	$41.44 	19.64
938	Taxi	13.81	$25.30 	23.82
939	Taxi	18.29	$43.65 	31.54
940	Taxi	16.52	$46.22 	28.49
941	Taxi	10.78	$29.76 	18.58
942	Taxi	12.52	$41.78 	21.58
943	Taxi	14.38	$68.30 	24.8
944	Taxi	14.68	$40.48 	25.31
945	Taxi	14.34	$30.51 	24.73
946	Taxi	18.43	$57.42 	31.78
947	Taxi	16.37	$43.10 	28.23
948	Taxi	18.79	$17.56 	32.4
949	Taxi	14.58	$35.86 	25.15
950	Taxi	14.43	$59.51 	24.87
951	Taxi	18.07	$47.30 	31.16
952	Taxi	17.2	$67.21 	29.66
953	Taxi	14.12	$46.43 	24.35
954	Taxi	18.94	$31.73 	32.66
955	Taxi	13.2	$43.80 	22.75
956	Taxi	13.31	$30.46 	22.96
957	Taxi	17.63	$35.71 	30.4
958	Taxi	12.02	$30.48 	20.72
959	Taxi	18.59	$48.20 	32.05
960	Taxi	13.47	$43.52 	23.22
961	Taxi	19.37	$57.27 	33.41
962	Taxi	20.69	$56.03 	35.67
963	Taxi	19.23	$52.45 	33.16
964	Taxi	14.75	$44.99 	25.44
965	Taxi	13.77	$53.29 	23.75
966	Taxi	18.02	$40.44 	31.07
967	Taxi	17.97	$72.33 	30.98
968	Taxi	13.36	$36.70 	23.04
969	Taxi	14.2	$41.81 	24.48
970	Taxi	12.05	$63.17 	20.78
971	Taxi	19.12	$55.59 	32.97
972	Taxi	15.6	$43.18 	26.89
973	Taxi	17.11	$39.50 	29.51
974	Taxi	16.37	$56.73 	28.22
975	Taxi	15.53	$48.24 	26.78
976	Taxi	10.34	$53.40 	17.83
977	Taxi	21.56	$34.24 	37.17
978	Taxi	23.87	$44.23 	41.15
979	Taxi	17.5	$46.31 	30.18
980	Taxi	14.86	$21.13 	25.62
981	Taxi	20.66	$43.27 	35.62
982	Taxi	10.71	$49.17 	18.48
983	Taxi	11.6	$24.94 	20.0
984	Taxi	16.91	$25.38 	29.15
985	Taxi	15.1	$28.83 	26.04
986	Taxi	12.72	$28.52 	21.93
987	Taxi	14.01	$41.27 	24.16
988	Taxi	14.29	$48.04 	24.65
989	Taxi	14.79	$43.44 	25.51
990	Taxi	13.59	$43.18 	23.44
991	Taxi	15.27	$39.31 	26.33
992	Taxi	13.34	$25.30 	23.01
993	Taxi	11.6	$48.39 	20.01
994	Taxi	16.58	$23.37 	28.59
995	Taxi	11.37	$39.74 	19.61
996	Taxi	17.92	$37.99 	30.9
997	Taxi	18.24	$39.40 	31.45
998	Taxi	10.94	$43.84 	18.87
999	Taxi	18.3	$10.73 	31.56
1000	Taxi	12.63	$59.29 	21.79
1001	Taxi	17.25	$35.66 	29.74
1002	Taxi	12.53	$40.89 	21.61
1003	Taxi	14.52	$69.15 	25.04
1004	Taxi	15.17	$49.33 	26.16
1005	Taxi	12.3	$28.98 	21.21
1006	Taxi	14.16	$25.64 	24.42
1007	Taxi	13.06	$14.41 	22.52
1008	Taxi	17.6	$31.01 	30.34
1009	Taxi	13.98	$39.95 	24.1
1010	Taxi	11.81	$37.71 	20.36
1011	Taxi	13.62	$30.20 	23.48
1012	Taxi	19.0	$61.65 	32.77
1013	Taxi	15.45	$48.44 	26.65
1014	Taxi	13.69	$50.66 	23.61
1015	Taxi	16.24	$40.75 	28.0
1016	Taxi	12.16	$1.36 	20.98
1017	Taxi	17.32	$35.70 	29.87
1018	Taxi	17.9	$47.80 	30.86
1019	Taxi	11.24	$64.09 	19.38
1020	Taxi	16.84	$67.81 	29.03
1021	Taxi	19.35	$36.05 	33.37
1022	Taxi	16.23	$42.58 	27.99
1023	Taxi	19.47	$50.96 	33.57
1024	Taxi	19.41	$31.66 	33.47
1025	Taxi	15.88	$35.90 	27.38
1026	Taxi	14.44	$53.49 	24.91
1027	Taxi	15.28	$46.97 	26.35
1028	Taxi	16.65	$53.46 	28.71
1029	Taxi	15.95	$33.14 	27.5
1030	Taxi	15.45	$61.41 	26.65
1031	Taxi	13.44	$52.61 	23.18
1032	Taxi	10.95	$37.73 	18.89
1033	Taxi	12.87	$19.18 	22.19
1034	Taxi	15.09	$48.69 	26.02
1035	Taxi	16.74	$31.87 	28.86
1036	Taxi	13.02	$30.19 	22.45
1037	Taxi	16.03	$32.62 	27.64
1038	Taxi	18.63	$56.17 	32.13
1039	Taxi	16.04	$39.97 	27.66
1040	Taxi	17.5	$33.99 	30.17
1041	Taxi	13.82	$38.06 	23.84
1042	Taxi	14.18	$53.09 	24.45
1043	Taxi	18.93	$48.28 	32.65
1044	Taxi	17.74	$32.11 	30.6
1045	Taxi	16.58	$56.51 	28.59
1046	Taxi	19.06	$55.92 	32.87
1047	Taxi	20.82	$57.17 	35.9
1048	Taxi	16.1	$51.73 	27.76
1049	Taxi	15.62	$21.41 	26.94
1050	Taxi	18.62	$50.57 	32.1
1051	Taxi	12.81	$51.34 	22.09
1052	Taxi	13.63	$47.12 	23.51
1053	Taxi	10.9	$38.19 	18.8
1054	Taxi	12.69	$46.59 	21.88
1055	Taxi	14.49	$52.89 	24.99
1056	Taxi	11.57	$55.50 	19.96
1057	Taxi	11.49	$42.21 	19.81
1058	Taxi	14.49	$42.80 	24.99
1059	Taxi	20.3	$32.75 	35.0
1060	Taxi	17.35	$44.29 	29.91
1061	Taxi	11.77	$41.26 	20.29
1062	Taxi	15.96	$43.22 	27.53
1063	Taxi	12.86	$56.67 	22.17
1064	Taxi	13.86	$70.60 	23.9
1065	Taxi	18.81	$40.82 	32.44
1066	Taxi	14.48	$47.07 	24.98
1067	Taxi	18.04	$57.70 	31.11
1068	Taxi	12.64	$48.39 	21.8
1069	Taxi	9.44	$41.70 	16.29
1070	Taxi	13.3	$36.93 	22.94
1071	Taxi	20.02	$55.94 	34.53
1072	Taxi	14.26	$14.49 	24.59
1073	Taxi	17.27	$23.26 	29.78
1074	Taxi	17.55	$38.31 	30.27
1075	Taxi	16.96	$38.43 	29.25
1076	Taxi	19.63	$52.22 	33.84
1077	Taxi	12.04	$37.48 	20.77
1078	Taxi	8.99	$44.14 	15.5
1079	Taxi	14.53	$52.41 	25.06
1080	Taxi	14.73	$46.10 	25.4
1081	Taxi	11.04	$74.10 	19.04
1082	Taxi	19.63	$48.79 	33.85
1083	Taxi	13.55	$28.59 	23.36
1084	Taxi	8.99	$35.75 	15.5
1085	Taxi	15.97	$50.07 	27.55
1086	Taxi	17.94	$54.91 	30.94
1087	Taxi	17.53	$38.42 	30.22
1088	Taxi	13.22	$51.18 	22.79
1089	Taxi	11.24	$44.82 	19.38
1090	Taxi	14.9	$70.70 	25.7
1091	Taxi	18.46	$57.86 	31.82
1092	Taxi	17.1	$63.82 	29.49
1093	Taxi	14.15	$37.25 	24.41
1094	Taxi	16.13	$52.71 	27.82
1095	Taxi	11.83	$51.73 	20.39
1096	Taxi	15.03	$42.29 	25.92
1097	Taxi	12.75	$39.91 	21.98
1098	Taxi	19.97	$62.59 	34.43
1099	Taxi	10.15	$44.44 	17.51
1100	Taxi	10.9	$35.79 	18.8
1101	Taxi	17.82	$42.73 	30.72
1102	Taxi	9.08	$24.44 	15.67
1103	Taxi	11.81	$50.70 	20.37
1104	Taxi	14.39	$46.23 	24.81
1105	Taxi	18.76	$61.06 	32.35
1106	Taxi	14.87	$41.01 	25.64
1107	Taxi	10.24	$27.53 	17.66
1108	Taxi	14.62	$39.60 	25.21
1109	Taxi	14.42	$39.96 	24.86
1110	Taxi	13.54	$42.94 	23.35
1111	Taxi	13.33	$60.90 	22.99
1112	Taxi	17.47	$63.10 	30.12
1113	Taxi	12.61	$46.39 	21.75
1114	Taxi	14.67	$65.45 	25.3
1115	Taxi	15.73	$41.17 	27.12
1116	Taxi	12.2	$53.45 	21.04
1117	Taxi	15.97	$60.37 	27.54
1118	Taxi	17.85	$25.13 	30.78
1119	Taxi	11.46	$65.54 	19.76
1120	Taxi	16.24	$42.29 	28.01
1121	Taxi	16.39	$41.37 	28.26
1122	Taxi	9.94	$59.17 	17.14
1123	Taxi	18.06	$38.42 	31.14
1124	Taxi	13.23	$44.71 	22.81
1125	Taxi	12.04	$27.29 	20.77
1126	Taxi	13.97	$63.40 	24.1
1127	Taxi	18.76	$43.85 	32.35
1128	Taxi	16.57	$53.50 	28.57
1129	Taxi	15.94	$39.43 	27.49
1130	Taxi	15.56	$49.09 	26.82
1131	Taxi	13.63	$78.61 	23.5
1132	Taxi	15.5	$31.69 	26.73
1133	Taxi	8.17	$49.29 	14.09
1134	Taxi	15.75	$31.59 	27.15
1135	Taxi	12.05	$34.59 	20.78
1136	Taxi	13.04	$67.91 	22.49
1137	Taxi	15.99	$5.90 	27.57
1138	Taxi	16.69	$35.91 	28.78
1139	Taxi	20.4	$50.11 	35.17
1140	Taxi	15.76	$22.85 	27.17
1141	Taxi	16.27	$22.19 	28.05
1142	Taxi	14.92	$42.79 	25.72
1143	Taxi	14.46	$66.99 	24.93
1144	Taxi	17.71	$57.39 	30.53
1145	Taxi	12.82	$43.53 	22.1
1146	Taxi	16.77	$52.74 	28.92
1147	Taxi	16.47	$34.47 	28.4
1148	Taxi	10.65	$23.55 	18.36
1149	Taxi	15.19	$46.82 	26.2
1150	Taxi	16.48	$42.98 	28.41
1151	Taxi	10.62	$43.37 	18.31
1152	Taxi	9.96	$24.03 	17.18
1153	Taxi	14.61	$35.71 	25.19
1154	Taxi	12.55	$28.79 	21.65
1155	Taxi	16.21	$32.52 	27.96
1156	Taxi	16.85	$33.39 	29.06
1157	Taxi	17.84	$60.44 	30.77
1158	Taxi	8.75	$60.23 	15.09
1159	Taxi	15.6	$54.03 	26.89
1160	Taxi	12.36	$67.48 	21.31
1161	Taxi	17.36	$49.63 	29.93
1162	Taxi	13.46	$49.47 	23.22
1163	Taxi	15.19	$66.49 	26.2
1164	Taxi	19.39	$39.96 	33.44
1165	Taxi	16.65	$40.69 	28.72
1166	Taxi	18.21	$59.83 	31.41
1167	Taxi	11.28	$62.81 	19.46
1168	Taxi	15.98	$49.20 	27.55
1169	Taxi	17.86	$42.32 	30.8
1170	Taxi	13.77	$46.89 	23.75
1171	Taxi	21.58	$48.28 	37.2
1172	Taxi	12.26	$47.56 	21.15
1173	Taxi	15.75	$58.55 	27.16
1174	Taxi	20.08	$41.63 	34.63
1175	Taxi	13.08	$49.82 	22.55
1176	Taxi	14.33	$46.07 	24.71
1177	Taxi	15.77	$52.87 	27.19
1178	Taxi	18.53	$43.37 	31.95
1179	Taxi	15.21	$40.44 	26.22
1180	Taxi	16.12	$29.94 	27.79
1181	Taxi	13.89	$41.52 	23.95
1182	Taxi	13.34	$42.86 	23.0
1183	Taxi	17.5	$57.92 	30.17
1184	Taxi	14.3	$66.46 	24.65
1185	Taxi	19.81	$57.31 	34.17
1186	Taxi	11.82	$48.90 	20.37
1187	Taxi	12.95	$45.08 	22.33
1188	Taxi	12.92	$48.68 	22.27
1189	Taxi	13.89	$51.23 	23.95
1190	Taxi	15.81	$64.86 	27.26
1191	Taxi	17.22	$27.07 	29.7
1192	Taxi	12.71	$43.93 	21.92
1193	Taxi	11.31	$26.89 	19.51
1194	Taxi	15.14	$30.15 	26.1
1195	Taxi	18.08	$68.81 	31.17
1196	Taxi	14.07	$23.18 	24.25
1197	Taxi	16.41	$61.18 	28.29
1198	Taxi	12.83	$44.07 	22.13
1199	Taxi	15.69	$52.89 	27.05
1200	Taxi	14.89	$19.12 	25.68
1201	Taxi	17.64	$40.33 	30.41
1202	Taxi	13.47	$24.45 	23.23
1203	Taxi	16.91	$55.70 	29.16
1204	Taxi	13.13	$55.45 	22.64
1205	Taxi	13.47	$45.50 	23.22
1206	Taxi	14.27	$36.42 	24.61
1207	Taxi	15.02	$52.63 	25.91
1208	Taxi	16.27	$35.71 	28.06
1209	Taxi	18.8	$39.99 	32.41
1210	Taxi	11.77	$37.41 	20.3
1211	Taxi	10.67	$57.85 	18.4
1212	Taxi	17.06	$34.86 	29.41
1213	Taxi	12.44	$62.89 	21.46
1214	Taxi	22.25	$54.62 	38.36
1215	Taxi	13.26	$76.50 	22.86
1216	Taxi	19.05	$43.16 	32.86
1217	Taxi	16.54	$44.21 	28.52
1218	Taxi	12.81	$29.76 	22.09
1219	Taxi	12.01	$43.61 	20.71
1220	Taxi	16.02	$57.26 	27.62
1221	Taxi	12.94	$51.40 	22.31
1222	Taxi	14.48	$72.18 	24.96
1223	Taxi	15.85	$48.98 	27.32
1224	Taxi	13.55	$38.35 	23.37
1225	Taxi	13.51	$37.99 	23.3
1226	Taxi	19.49	$57.03 	33.6
1227	Taxi	19.96	$59.42 	34.42
1228	Taxi	8.08	$51.79 	13.93
1229	Taxi	13.6	$48.76 	23.45
1230	Taxi	13.03	$65.60 	22.48
1231	Taxi	13.61	$14.77 	23.46
1232	Taxi	12.13	$60.74 	20.92
1233	Taxi	12.93	$51.54 	22.29
1234	Taxi	15.34	$59.55 	26.45
1235	Taxi	15.45	$51.30 	26.64
1236	Taxi	15.94	$36.03 	27.48
1237	Taxi	20.63	$45.23 	35.57
1238	Taxi	13.23	$50.04 	22.81
1239	Taxi	12.29	$19.21 	21.2
1240	Taxi	21.15	$58.36 	36.46
1241	Taxi	12.03	$43.13 	20.75
1242	Taxi	12.62	$46.12 	21.75
1243	Taxi	18.72	$45.39 	32.28
1244	Taxi	11.03	$44.18 	19.01
1245	Taxi	15.86	$53.24 	27.35
1246	Taxi	16.84	$47.85 	29.05
1247	Taxi	9.61	$44.43 	16.57
1248	Taxi	11.83	$38.39 	20.41
1249	Taxi	14.22	$58.78 	24.53
1250	Taxi	16.67	$41.93 	28.75
1251	Taxi	16.54	$35.39 	28.53
1252	Taxi	20.28	$44.90 	34.96
1253	Taxi	14.38	$28.83 	24.8
1254	Taxi	14.03	$42.22 	24.2
1255	Taxi	16.02	$35.03 	27.63
1256	Taxi	17.79	$50.67 	30.67
1257	Taxi	13.21	$50.27 	22.78
1258	Taxi	13.4	$27.84 	23.1
1259	Taxi	15.51	$43.07 	26.74
1260	Taxi	18.85	$74.42 	32.5
1261	Taxi	17.76	$30.13 	30.62
1262	Taxi	17.04	$56.00 	29.39
1263	Taxi	16.32	$21.26 	28.14
1264	Taxi	15.43	$33.98 	26.61
1265	Taxi	12.93	$53.00 	22.29
1266	Taxi	15.65	$49.33 	26.98
1267	Taxi	21.64	$43.28 	37.31
1268	Taxi	15.26	$39.88 	26.31
1269	Taxi	11.63	$15.54 	20.05
1270	Taxi	13.39	$27.72 	23.09
1271	Taxi	18.14	$38.54 	31.28
1272	Taxi	13.29	$47.93 	22.91
1273	Taxi	20.35	$66.83 	35.09
1274	Taxi	12.11	$28.96 	20.89
1275	Taxi	16.64	$40.56 	28.69
1276	Taxi	13.07	$24.45 	22.54
1277	Taxi	10.61	$52.60 	18.29
1278	Taxi	14.03	$48.69 	24.19
1279	Taxi	18.04	$53.83 	31.1
1280	Taxi	10.8	$48.81 	18.63
1281	Taxi	12.34	$35.52 	21.27
1282	Taxi	17.61	$44.16 	30.36
1283	Taxi	13.74	$51.15 	23.7
1284	Taxi	15.48	$48.74 	26.69
1285	Taxi	14.15	$34.52 	24.4
1286	Taxi	11.42	$46.06 	19.7
1287	Taxi	13.88	$60.13 	23.94
1288	Taxi	14.38	$34.33 	24.8
1289	Taxi	11.67	$21.97 	20.13
1290	Taxi	12.44	$38.33 	21.45
1291	Taxi	9.27	$36.09 	15.98
1292	Taxi	14.16	$44.05 	24.42
1293	Taxi	18.07	$52.34 	31.16
1294	Taxi	11.62	$67.19 	20.03
1295	Taxi	12.92	$50.39 	22.27
1296	Taxi	14.1	$57.10 	24.32
1297	Taxi	16.72	$48.42 	28.82
1298	Taxi	8.56	$48.14 	14.76
1299	Taxi	10.34	$32.91 	17.83
1300	Taxi	17.34	$33.36 	29.89
1301	Taxi	16.41	$51.36 	28.29
1302	Taxi	17.8	$49.78 	30.7
1303	Taxi	13.47	$40.75 	23.22
1304	Taxi	11.36	$57.28 	19.59
1305	Taxi	16.82	$25.73 	29.01
1306	Taxi	16.7	$43.69 	28.8
1307	Taxi	17.13	$8.51 	29.54
1308	Taxi	18.78	$34.00 	32.39
1309	Taxi	14.62	$43.40 	25.22
1310	Taxi	11.29	$38.19 	19.47
